date,close,airline,ticker,daily_return_pct,normalised_price,volatility_30d,year,month,year_month
2020-06-19,3.2713394165039062,Singapore Airlines,C6L.SI,-1.719906225221346,57.51436686332197,2.9171467099296193,2020,6,2020-06
2020-06-22,3.28769588470459,Singapore Airlines,C6L.SI,0.49999300342131736,57.80193467360064,2.919193141131885,2020,6,2020-06
2020-06-23,3.230447769165039,Singapore Airlines,C6L.SI,-1.741283791055226,56.795438954212905,2.9309918928832692,2020,6,2020-06
2020-06-24,3.189556121826172,Singapore Airlines,C6L.SI,-1.2658197952984174,56.07651104510385,2.901864288642788,2020,6,2020-06
2020-06-25,3.1404857635498047,Singapore Airlines,C6L.SI,-1.5384698184358059,55.2137908474431,2.644783722750983,2020,6,2020-06
2020-06-26,3.124128818511963,Singapore Airlines,C6L.SI,-0.5208412414311692,54.92621465375208,2.497099155832748,2020,6,2020-06
2020-06-29,3.066880941390991,Singapore Airlines,C6L.SI,-1.8324429127810182,53.91972312607051,2.479885733046671,2020,6,2020-06
2020-06-30,3.0505239963531494,Singapore Airlines,C6L.SI,-0.5333413768068618,53.63214693237948,2.331185140505243,2020,6,2020-06
2020-07-01,3.1159508228302,Singapore Airlines,C6L.SI,2.144773375173159,54.7824349403189,2.359735974143069,2020,7,2020-07
2020-07-02,3.1486639976501465,Singapore Airlines,C6L.SI,1.0498617173371638,55.35757475258245,2.262215650229427,2020,7,2020-07
2020-07-03,3.189556121826172,Singapore Airlines,C6L.SI,1.298713492660486,56.07651104510385,2.2484041485020887,2020,7,2020-07
2020-07-06,3.2140908241271973,Singapore Airlines,C6L.SI,0.7692199592643556,56.507862760521874,2.248011693993464,2020,7,2020-07
2020-07-07,3.1650209426879883,Singapore Airlines,C6L.SI,-1.5267111019656388,55.64515094627348,2.263576661606442,2020,7,2020-07
2020-07-08,3.1486639976501465,Singapore Airlines,C6L.SI,-0.5168036905294549,55.35757475258245,2.1247365936970546,2020,7,2020-07
2020-07-09,3.1159508228302,Singapore Airlines,C6L.SI,-1.038954135606729,54.7824349403189,2.1152283956223306,2020,7,2020-07
2020-07-13,3.066880941390991,Singapore Airlines,C6L.SI,-1.5747964017814309,53.91972312607051,2.135000434451578,2020,7,2020-07
2020-07-14,3.0423455238342285,Singapore Airlines,C6L.SI,-0.8000120652102871,53.488358835533965,2.1171309935508633,2020,7,2020-07
2020-07-15,3.0832371711730957,Singapore Airlines,C6L.SI,1.3440829458230663,54.20728674464302,1.808618024240441,2020,7,2020-07
2020-07-16,3.0423455238342285,Singapore Airlines,C6L.SI,-1.3262569523092793,53.488358835533965,1.5346373650061997,2020,7,2020-07
2020-07-17,3.025989055633545,Singapore Airlines,C6L.SI,-0.5376269089932162,53.20079102525528,1.4823852157064654,2020,7,2020-07
2020-07-20,2.9932754039764404,Singapore Airlines,C6L.SI,-1.0810895563617695,52.6256428295794,1.4815942931740747,2020,7,2020-07
2020-07-21,3.017810821533203,Singapore Airlines,C6L.SI,0.8196846011619296,53.05700712011594,1.5004262877098695,2020,7,2020-07
2020-07-22,2.9850974082946777,Singapore Airlines,C6L.SI,-1.0840113967748755,52.48186311614622,1.4869469964720012,2020,7,2020-07
2020-07-23,3.017810821533203,Singapore Airlines,C6L.SI,1.0958909798931549,53.05700712011594,1.5002748716205447,2020,7,2020-07
2020-07-24,2.960561752319336,Singapore Airlines,C6L.SI,-1.8970396953107094,52.05049463390351,1.4210868139010042,2020,7,2020-07
2020-07-27,2.9523837566375732,Singapore Airlines,C6L.SI,-0.27623121440908394,51.90671492047034,1.4187685841312838,2020,7,2020-07
2020-07-28,2.919670343399048,Singapore Airlines,C6L.SI,-1.1080339120881133,51.331570916500624,1.3155754501355248,2020,7,2020-07
2020-07-29,2.8869571685791016,Singapore Airlines,C6L.SI,-1.1204406995435678,50.75643110423709,1.1293925871411934,2020,7,2020-07
2020-07-30,2.7969954013824463,Singapore Airlines,C6L.SI,-3.116144852295555,49.17478718917346,1.2238378680565847,2020,7,2020-07
2020-08-03,2.707033395767212,Singapore Airlines,C6L.SI,-3.216380176054978,47.59313908240366,1.3049129802081803,2020,8,2020-08
2020-08-04,2.756103277206421,Singapore Airlines,C6L.SI,1.812681052104348,48.45585089665206,1.3656568868684928,2020,8,2020-08
2020-08-05,2.8215301036834717,Singapore Airlines,C6L.SI,2.3738887805164977,49.60613890459148,1.4557240105478222,2020,8,2020-08
2020-08-06,2.8869571685791016,Singapore Airlines,C6L.SI,2.3188504992456282,50.75643110423709,1.5233278788940017,2020,8,2020-08
2020-08-07,2.854243755340576,Singapore Airlines,C6L.SI,-1.1331450841934765,50.18128710026737,1.5208063339115225,2020,8,2020-08
2020-08-11,2.944205522537231,Singapore Airlines,C6L.SI,3.1518599989341256,51.76293101533099,1.6323083498523383,2020,8,2020-08
2020-08-12,3.0096323490142822,Singapore Airlines,C6L.SI,2.2222234818943143,52.91321902327042,1.6896542980933318,2020,8,2020-08
2020-08-13,3.0341672897338867,Singapore Airlines,C6L.SI,0.8152138824411681,53.34457493039463,1.665591839577874,2020,8,2020-08
2020-08-14,3.0995941162109375,Singapore Airlines,C6L.SI,2.156335502608009,54.49486293833405,1.7089624372106391,2020,8,2020-08
2020-08-17,3.0505239963531494,Singapore Airlines,C6L.SI,-1.5831143697541017,53.63214693237948,1.6881014554529,2020,8,2020-08
2020-08-18,3.0423455238342285,Singapore Airlines,C6L.SI,-0.2681005797265712,53.488358835533965,1.67540607146793,2020,8,2020-08
2020-08-19,2.960561752319336,Singapore Airlines,C6L.SI,-2.6881815649861363,52.05049463390351,1.7181389607436615,2020,8,2020-08
2020-08-20,2.968740463256836,Singapore Airlines,C6L.SI,0.2762553738692608,52.19428692245519,1.7105562547178113,2020,8,2020-08
2020-08-21,2.976919174194336,Singapore Airlines,C6L.SI,0.2754943060440995,52.338079211006885,1.6957624701697283,2020,8,2020-08
2020-08-24,3.0096323490142822,Singapore Airlines,C6L.SI,1.0988936180573283,52.91321902327042,1.7106214918466336,2020,8,2020-08
2020-08-25,3.1077725887298584,Singapore Airlines,C6L.SI,3.2608713734659123,54.638651035179564,1.8096487397721066,2020,8,2020-08
2020-08-26,3.075058937072754,Singapore Airlines,C6L.SI,-1.0526398159163453,54.06350283950368,1.7963722090084413,2020,8,2020-08
2020-08-27,2.968740463256836,Singapore Airlines,C6L.SI,-3.4574450763901754,52.19428692245519,1.9009085553937626,2020,8,2020-08
2020-08-28,3.0096323490142822,Singapore Airlines,C6L.SI,1.37741531344866,52.91321902327042,1.9017695784384907,2020,8,2020-08
2020-08-31,2.9850974082946777,Singapore Airlines,C6L.SI,-0.8152138824411681,52.48186311614622,1.8923294480527608,2020,8,2020-08
2020-09-01,2.9850974082946777,Singapore Airlines,C6L.SI,0.0,52.48186311614622,1.890057195628405,2020,9,2020-09
2020-09-02,2.9850974082946777,Singapore Airlines,C6L.SI,0.0,52.48186311614622,1.8795644847941826,2020,9,2020-09
2020-09-03,3.0096323490142822,Singapore Airlines,C6L.SI,0.8219142414391367,52.91321902327042,1.8795977315519485,2020,9,2020-09
2020-09-04,2.960561752319336,Singapore Airlines,C6L.SI,-1.630451530434207,52.05049463390351,1.8931444680935423,2020,9,2020-09
2020-09-07,2.976919174194336,Singapore Airlines,C6L.SI,0.5525107477385216,52.338079211006885,1.88477833514384,2020,9,2020-09
2020-09-08,2.9523837566375732,Singapore Airlines,C6L.SI,-0.8241882335754958,51.90671492047034,1.8580868390345682,2020,9,2020-09
2020-09-09,2.927849054336548,Singapore Airlines,C6L.SI,-0.8310133208755843,51.47536320505232,1.8637600564099128,2020,9,2020-09
2020-09-10,2.8951354026794434,Singapore Airlines,C6L.SI,-1.1173271247932326,50.900215009376424,1.8639494430354788,2020,9,2020-09
2020-09-11,2.911491632461548,Singapore Airlines,C6L.SI,0.5649556068074268,51.187778627948944,1.8547437114823029,2020,9,2020-09
2020-09-14,2.8705999851226807,Singapore Airlines,C6L.SI,-1.404491322693413,50.46885071883989,1.7789297142106613,2020,9,2020-09
2020-09-15,2.8787784576416016,Singapore Airlines,C6L.SI,0.2849046387970233,50.61263881568539,1.6649205668190628,2020,9,2020-09
2020-09-16,2.903313636779785,Singapore Airlines,C6L.SI,0.8522774329179805,51.04399891451577,1.6422925777225164,2020,9,2020-09
2020-09-17,2.8869571685791016,Singapore Airlines,C6L.SI,-0.5633724167267484,50.75643110423709,1.5942501604871215,2020,9,2020-09
2020-09-18,2.862421989440918,Singapore Airlines,C6L.SI,-0.8498629423816295,50.32507100540672,1.5456286849868572,2020,9,2020-09
2020-09-21,2.7969954013824463,Singapore Airlines,C6L.SI,-2.285707289135608,49.17478718917346,1.5880723943067125,2020,9,2020-09
2020-09-22,2.747925043106079,Singapore Airlines,C6L.SI,-1.7543953862817818,48.31206699151272,1.496381773296766,2020,9,2020-09
2020-09-23,2.8297085762023926,Singapore Airlines,C6L.SI,2.9761922837556964,49.749927001437,1.5443572212778267,2020,9,2020-09
2020-09-24,2.7724602222442627,Singapore Airlines,C6L.SI,-2.0231183677210995,48.74342709034309,1.567187507692185,2020,9,2020-09
2020-09-25,2.7724602222442627,Singapore Airlines,C6L.SI,0.0,48.74342709034309,1.4991707457637171,2020,9,2020-09
2020-09-28,2.7888169288635254,Singapore Airlines,C6L.SI,0.5899708312504526,49.030999092327946,1.4905206893035579,2020,9,2020-09
2020-09-29,2.7969954013824463,Singapore Airlines,C6L.SI,0.29325956947103826,49.17478718917346,1.494295339825882,2020,9,2020-09
2020-09-30,2.8378870487213135,Singapore Airlines,C6L.SI,1.4619847897731963,49.89371509828251,1.4541861996629815,2020,9,2020-09
2020-10-01,2.8460655212402344,Singapore Airlines,C6L.SI,0.2881887960483054,50.03750319512803,1.4543029975409818,2020,10,2020-10
2020-10-02,2.8215301036834717,Singapore Airlines,C6L.SI,-0.8620819645104638,49.60613890459148,1.458181593491845,2020,10,2020-10
2020-10-05,2.862421989440918,Singapore Airlines,C6L.SI,1.4492805057816804,50.32507100540672,1.4700361691128276,2020,10,2020-10
2020-10-06,2.903313636779785,Singapore Airlines,C6L.SI,1.4285680968672887,51.04399891451577,1.356859596078213,2020,10,2020-10
2020-10-07,2.911491632461548,Singapore Airlines,C6L.SI,0.2816779964162963,51.187778627948944,1.350399416207855,2020,10,2020-10
2020-10-08,2.903313636779785,Singapore Airlines,C6L.SI,-0.2808868001055731,51.04399891451577,1.2001819891876546,2020,10,2020-10
2020-10-09,2.8705999851226807,Singapore Airlines,C6L.SI,-1.1267694692947083,50.46885071883989,1.1832000387894746,2020,10,2020-10
2020-10-12,2.8869571685791016,Singapore Airlines,C6L.SI,0.5698175831252872,50.75643110423709,1.1834014884380912,2020,10,2020-10
2020-10-13,2.8951354026794434,Singapore Airlines,C6L.SI,0.28328214181185807,50.900215009376424,1.1853934734262797,2020,10,2020-10
2020-10-14,2.854243755340576,Singapore Airlines,C6L.SI,-1.412426075168094,50.18128710026737,1.2092916356285763,2020,10,2020-10
2020-10-15,2.854243755340576,Singapore Airlines,C6L.SI,0.0,50.18128710026737,1.195931557171048,2020,10,2020-10
2020-10-16,2.8705999851226807,Singapore Airlines,C6L.SI,0.5730495074746322,50.46885071883989,1.170515501833805,2020,10,2020-10
2020-10-19,2.8869571685791016,Singapore Airlines,C6L.SI,0.5698175831252872,50.75643110423709,1.1708504592624716,2020,10,2020-10
2020-10-20,2.8705999851226807,Singapore Airlines,C6L.SI,-0.5665890590427991,50.46885071883989,1.1662586542199798,2020,10,2020-10
2020-10-21,2.8705999851226807,Singapore Airlines,C6L.SI,0.0,50.46885071883989,1.1578168673928035,2020,10,2020-10
2020-10-22,2.8951354026794434,Singapore Airlines,C6L.SI,0.8547139163910478,50.900215009376424,1.1516424681003272,2020,10,2020-10
2020-10-23,2.927849054336548,Singapore Airlines,C6L.SI,1.1299523893365526,51.47536320505232,1.165626466195945,2020,10,2020-10
2020-10-26,2.960561752319336,Singapore Airlines,C6L.SI,1.1172945522698985,52.05049463390351,1.1497875642421862,2020,10,2020-10
2020-10-27,2.936026811599731,Singapore Airlines,C6L.SI,-0.8287258558408395,51.6191387267793,1.161836387686241,2020,10,2020-10
2020-10-28,2.862421989440918,Singapore Airlines,C6L.SI,-2.5069533380285614,50.32507100540672,1.243095098667119,2020,10,2020-10
2020-10-29,2.813352108001709,Singapore Airlines,C6L.SI,-1.7142783845366272,49.46235919115832,1.2771045736558924,2020,10,2020-10
2020-10-30,2.7724602222442627,Singapore Airlines,C6L.SI,-1.453493348420265,48.74342709034309,1.2943212791992451,2020,10,2020-10
2020-11-02,2.764281988143921,Singapore Airlines,C6L.SI,-0.29498111585967157,48.599643185203746,1.22762048764124,2020,11,2020-11
2020-11-03,2.7969954013824463,Singapore Airlines,C6L.SI,1.1834325650868394,49.17478718917346,1.202396820103591,2020,11,2020-11
2020-11-04,2.7888169288635254,Singapore Airlines,C6L.SI,-0.2924020724123677,49.030999092327946,1.0704516229538392,2020,11,2020-11
2020-11-05,2.8378870487213135,Singapore Airlines,C6L.SI,1.7595317695444646,49.89371509828251,1.0517807215989283,2020,11,2020-11
2020-11-06,2.8460655212402344,Singapore Airlines,C6L.SI,0.2881887960483054,50.03750319512803,1.0523111109397743,2020,11,2020-11
2020-11-09,2.805173397064209,Singapore Airlines,C6L.SI,-1.436794897055138,49.318566902606634,1.0838746639952863,2020,11,2020-11
2020-11-10,3.1977343559265137,Singapore Airlines,C6L.SI,13.99417801670102,56.220294950243186,2.7722291244606687,2020,11,2020-11
2020-11-11,3.2059125900268555,Singapore Airlines,C6L.SI,0.2557508907887973,56.36407885538253,2.7662648688100755,2020,11,2020-11
2020-11-12,3.2222695350646973,Singapore Airlines,C6L.SI,0.5102118220168039,56.651655049073554,2.766137062302386,2020,11,2020-11
2020-11-13,3.132307291030884,Singapore Airlines,C6L.SI,-2.791890717236578,55.07000275059759,2.8196020478268555,2020,11,2020-11
2020-11-16,3.1650209426879883,Singapore Airlines,C6L.SI,1.0443947102756423,55.64515094627348,2.8152966316601593,2020,11,2020-11
2020-11-17,3.3204092979431152,Singapore Airlines,C6L.SI,4.909552197880829,58.37707867757036,2.9297833026249527,2020,11,2020-11
2020-11-18,3.3531227111816406,Singapore Airlines,C6L.SI,0.9852223115623282,58.952222681540064,2.930896291319299,2020,11,2020-11
2020-11-19,3.3204092979431152,Singapore Airlines,C6L.SI,-0.9756103804204996,58.37707867757036,2.9400968519135318,2020,11,2020-11
2020-11-20,3.344944715499878,Singapore Airlines,C6L.SI,0.7389275042676724,58.8084429681069,2.924462401847597,2020,11,2020-11
2020-11-23,3.3285880088806152,Singapore Airlines,C6L.SI,-0.48899781642036677,58.52087096612204,2.9305948673002566,2020,11,2020-11
2020-11-24,3.606651544570923,Singapore Airlines,C6L.SI,8.353798516020582,63.40958661645226,3.260492766565663,2020,11,2020-11
2020-11-25,3.745683193206787,Singapore Airlines,C6L.SI,3.8548677885211324,65.85394234576428,3.279928613271503,2020,11,2020-11
2020-11-26,3.688435077667236,Singapore Airlines,C6L.SI,-1.528375801866455,64.84744662637654,3.307096514773147,2020,11,2020-11
2020-11-27,3.688435077667236,Singapore Airlines,C6L.SI,0.0,64.84744662637654,3.3107515774905987,2020,11,2020-11
2020-11-30,3.549403190612793,Singapore Airlines,C6L.SI,-3.7694004130980674,62.40308670535835,3.418219989142526,2020,11,2020-11
2020-12-01,3.5821168422698975,Singapore Airlines,C6L.SI,0.9216662605032733,62.978234901034234,3.409325734675133,2020,12,2020-12
2020-12-02,3.5575811862945557,Singapore Airlines,C6L.SI,-0.6849485110539844,62.546866418791524,3.417110904887102,2020,12,2020-12
2020-12-03,3.59029483795166,Singapore Airlines,C6L.SI,0.9195475786506924,63.1220146144674,3.4171860702379644,2020,12,2020-12
2020-12-04,3.614830017089844,Singapore Airlines,C6L.SI,0.6833750498380198,63.553374713297785,3.4165515795607284,2020,12,2020-12
2020-12-07,3.5821168422698975,Singapore Airlines,C6L.SI,-0.9049713171930263,62.978234901034234,3.4291536254142354,2020,12,2020-12
2020-12-08,3.598473310470581,Singapore Airlines,C6L.SI,0.45661459189920706,63.26580271131292,3.4175206400720155,2020,12,2020-12
2020-12-09,3.5821168422698975,Singapore Airlines,C6L.SI,-0.45453910004252807,62.978234901034234,3.3706283601397105,2020,12,2020-12
2020-12-10,3.5575811862945557,Singapore Airlines,C6L.SI,-0.6849485110539844,62.546866418791524,3.349299380262408,2020,12,2020-12
2020-12-11,3.598473310470581,Singapore Airlines,C6L.SI,1.1494361487395022,63.26580271131292,3.3215279906146233,2020,12,2020-12
2020-12-14,3.614830017089844,Singapore Airlines,C6L.SI,0.4545457255906049,63.553374713297785,3.314859965775412,2020,12,2020-12
2020-12-15,3.59029483795166,Singapore Airlines,C6L.SI,-0.6787367323550231,63.1220146144674,3.327716118614256,2020,12,2020-12
2020-12-16,3.6230084896087646,Singapore Airlines,C6L.SI,0.9111689466642314,63.69716281014329,3.320262769608502,2020,12,2020-12
2020-12-17,3.614830017089844,Singapore Airlines,C6L.SI,-0.2257370509171408,63.553374713297785,3.322868020503891,2020,12,2020-12
2020-12-18,3.6230084896087646,Singapore Airlines,C6L.SI,0.2262477759743975,63.69716281014329,3.323254933981465,2020,12,2020-12
2020-12-21,3.5821168422698975,Singapore Airlines,C6L.SI,-1.128665512547089,62.978234901034234,3.3163865629845843,2020,12,2020-12
2020-12-22,3.459441661834717,Singapore Airlines,C6L.SI,-3.4246560298531348,60.82144698200089,2.311779369162338,2020,12,2020-12
2020-12-23,3.451262950897217,Singapore Airlines,C6L.SI,-0.2364170793145437,60.67765469344921,2.3137601048807963,2020,12,2020-12
2020-12-24,3.4839766025543213,Singapore Airlines,C6L.SI,0.9478747960540046,61.25280288912509,2.316695776060662,2020,12,2020-12
2020-12-28,3.4839766025543213,Singapore Airlines,C6L.SI,0.0,61.25280288912509,2.2437190886288585,2020,12,2020-12
2020-12-29,3.4676194190979004,Singapore Airlines,C6L.SI,-0.4694975116775635,60.96522250372789,2.2452625380028217,2020,12,2020-12
2020-12-30,3.541224956512451,Singapore Airlines,C6L.SI,2.12265328222494,62.259302800219004,2.102292678746313,2020,12,2020-12
2020-12-31,3.541224956512451,Singapore Airlines,C6L.SI,0.0,62.259302800219004,2.097870674013874,2020,12,2020-12
2021-01-04,3.4839766025543213,Singapore Airlines,C6L.SI,-1.6166257343478874,61.25280288912509,2.113493545997364,2021,1,2021-01
2021-01-05,3.443084955215454,Singapore Airlines,C6L.SI,-1.1737061411057348,60.533874980016044,2.124914702650285,2021,1,2021-01
2021-01-06,3.443084955215454,Singapore Airlines,C6L.SI,0.0,60.533874980016044,2.1219736587725353,2021,1,2021-01
2021-01-07,3.500333547592163,Singapore Airlines,C6L.SI,1.6627121642755593,61.54037908281612,1.4839389271513246,2021,1,2021-01
2021-01-08,3.541224956512451,Singapore Airlines,C6L.SI,1.1682146390996628,62.259302800219004,1.3084073914011047,2021,1,2021-01
2021-01-11,3.5166895389556885,Singapore Airlines,C6L.SI,-0.6928511421348982,61.82793850968247,1.2874086550922652,2021,1,2021-01
2021-01-12,3.4676194190979004,Singapore Airlines,C6L.SI,-1.395349783204347,60.96522250372789,1.3068347253094086,2021,1,2021-01
2021-01-13,3.5575811862945557,Singapore Airlines,C6L.SI,2.5943379686130363,62.546866418791524,1.2206453552650203,2021,1,2021-01
2021-01-14,3.5575811862945557,Singapore Airlines,C6L.SI,0.0,62.546866418791524,1.2085748670661662,2021,1,2021-01
2021-01-15,3.59029483795166,Singapore Airlines,C6L.SI,0.9195475786506924,63.1220146144674,1.213435467945578,2021,1,2021-01
2021-01-18,3.500333547592163,Singapore Airlines,C6L.SI,-2.5056797399631403,61.54037908281612,1.2865359870541557,2021,1,2021-01
2021-01-19,3.541224956512451,Singapore Airlines,C6L.SI,1.1682146390996628,62.259302800219004,1.2993919058543426,2021,1,2021-01
2021-01-20,3.5330469608306885,Singapore Airlines,C6L.SI,-0.23093691539485262,62.11552308678584,1.2900781203654035,2021,1,2021-01
2021-01-21,3.541224956512451,Singapore Airlines,C6L.SI,0.23147146846413946,62.259302800219004,1.28775499815354,2021,1,2021-01
2021-01-22,3.4676194190979004,Singapore Airlines,C6L.SI,-2.0785332284295355,60.96522250372789,1.3386741717795327,2021,1,2021-01
2021-01-25,3.434906244277954,Singapore Airlines,C6L.SI,-0.9433899994843342,60.39008269146435,1.343394642478259,2021,1,2021-01
2021-01-26,3.3613016605377197,Singapore Airlines,C6L.SI,-2.1428411288619276,59.09601916179793,1.3713036732127457,2021,1,2021-01
2021-01-27,3.4021928310394287,Singapore Airlines,C6L.SI,1.2165278404428381,59.814938687494646,1.391101854155844,2021,1,2021-01
2021-01-28,3.344944715499878,Singapore Airlines,C6L.SI,-1.6826828572812147,58.8084429681069,1.4150717272020743,2021,1,2021-01
2021-01-29,3.3613016605377197,Singapore Airlines,C6L.SI,0.4890049441488964,59.09601916179793,1.405440038422379,2021,1,2021-01
2021-02-01,3.3613016605377197,Singapore Airlines,C6L.SI,0.0,59.09601916179793,1.4061232939965713,2021,2,2021-02
2021-02-02,3.4185495376586914,Singapore Airlines,C6L.SI,1.7031460696631973,60.102510689479494,1.4479696833936004,2021,2,2021-02
2021-02-03,3.4103715419769287,Singapore Airlines,C6L.SI,-0.23922413853226798,59.958730976046326,1.4370091009974884,2021,2,2021-02
2021-02-04,3.4103715419769287,Singapore Airlines,C6L.SI,0.0,59.958730976046326,1.297449212029438,2021,2,2021-02
2021-02-05,3.4103715419769287,Singapore Airlines,C6L.SI,0.0,59.958730976046326,1.2969295942474435,2021,2,2021-02
2021-02-08,3.541224956512451,Singapore Airlines,C6L.SI,3.8369254764444083,62.259302800219004,1.468127922104515,2021,2,2021-02
2021-02-09,3.59029483795166,Singapore Airlines,C6L.SI,1.385675353636251,63.1220146144674,1.4876889555356365,2021,2,2021-02
2021-02-10,3.5739381313323975,Singapore Airlines,C6L.SI,-0.4555811530117859,62.83444261248255,1.4875038972882018,2021,2,2021-02
2021-02-11,3.5739381313323975,Singapore Airlines,C6L.SI,0.0,62.83444261248255,1.4382018439896285,2021,2,2021-02
2021-02-15,3.549403190612793,Singapore Airlines,C6L.SI,-0.6864959553862682,62.40308670535835,1.4443187146976795,2021,2,2021-02
2021-02-16,3.598473310470581,Singapore Airlines,C6L.SI,1.3824893150365503,63.26580271131292,1.4310265206162904,2021,2,2021-02
2021-02-17,3.59029483795166,Singapore Airlines,C6L.SI,-0.22727617556933533,63.1220146144674,1.4118792998265537,2021,2,2021-02
2021-02-18,3.598473310470581,Singapore Airlines,C6L.SI,0.22779389682623385,63.26580271131292,1.411661488789176,2021,2,2021-02
2021-02-19,3.5575811862945557,Singapore Airlines,C6L.SI,-1.136374252298622,62.546866418791524,1.4011626881557095,2021,2,2021-02
2021-02-22,3.59029483795166,Singapore Airlines,C6L.SI,0.9195475786506924,63.1220146144674,1.3951248875737967,2021,2,2021-02
2021-02-23,3.8029322624206543,Singapore Airlines,C6L.SI,5.922561629793854,66.86045483197671,1.7503866189175936,2021,2,2021-02
2021-02-24,3.8356454372406006,Singapore Airlines,C6L.SI,0.8602092428310559,67.43559464424025,1.724380173369041,2021,2,2021-02
2021-02-25,4.113709926605225,Singapore Airlines,C6L.SI,7.2494836635543125,72.32432706139517,2.1014426323757487,2021,2,2021-02
2021-02-26,4.072817802429199,Singapore Airlines,C6L.SI,-0.9940449109344662,71.60539076887376,2.117473866284041,2021,2,2021-02
2021-03-01,4.285454750061035,Singapore Airlines,C6L.SI,5.220880430865593,75.34382260297073,2.2875491510683825,2021,3,2021-03
2021-03-02,4.236384391784668,Singapore Airlines,C6L.SI,-1.145044368410808,74.48110240530998,2.236432259175145,2021,3,2021-03
2021-03-03,4.260919570922852,Singapore Airlines,C6L.SI,0.5791537516228074,74.91246250414035,2.234416984167688,2021,3,2021-03
2021-03-04,4.211849212646484,Singapore Airlines,C6L.SI,-1.1516377500113029,74.04974230647962,2.2530666443338867,2021,3,2021-03
2021-03-05,4.211849212646484,Singapore Airlines,C6L.SI,0.0,74.04974230647962,2.2548082277536503,2021,3,2021-03
2021-03-08,4.211849212646484,Singapore Airlines,C6L.SI,0.0,74.04974230647962,2.2008369368965326,2021,3,2021-03
2021-03-09,4.342702865600586,Singapore Airlines,C6L.SI,3.1067981389552246,76.35031832235846,2.2223860404636775,2021,3,2021-03
2021-03-10,4.269097328186035,Singapore Airlines,C6L.SI,-1.6949245594856333,75.05623802586734,2.203300831234219,2021,3,2021-03
2021-03-11,4.350881099700928,Singapore Airlines,C6L.SI,1.9157157878535225,76.4941022274978,2.2112916664025706,2021,3,2021-03
2021-03-12,4.334525108337402,Singapore Airlines,C6L.SI,-0.37592365750123147,76.20654280063147,2.172285643720539,2021,3,2021-03
2021-03-15,4.604410171508789,Singapore Airlines,C6L.SI,6.226404425533638,80.95147035411617,2.3785522326545445,2021,3,2021-03
2021-03-16,4.6289448738098145,Singapore Airlines,C6L.SI,0.532852230516756,81.3828220695342,2.372182484221731,2021,3,2021-03
2021-03-17,4.637124061584473,Singapore Airlines,C6L.SI,0.17669659064067922,81.52662274149823,2.375140824220048,2021,3,2021-03
2021-03-18,4.66983699798584,Singapore Airlines,C6L.SI,0.7054574336790465,82.1017583620556,2.363722782682186,2021,3,2021-03
2021-03-19,4.661658763885498,Singapore Airlines,C6L.SI,-0.1751288985861632,81.95797445691626,2.366694805631053,2021,3,2021-03
2021-03-22,4.645301342010498,Singapore Airlines,C6L.SI,-0.35089273375655816,81.67038987981289,2.3730418525770327,2021,3,2021-03
2021-03-23,4.612587928771973,Singapore Airlines,C6L.SI,-0.7042258581305916,81.09524587584318,2.3344424516659577,2021,3,2021-03
2021-03-24,4.522626876831055,Singapore Airlines,C6L.SI,-1.9503379302488133,79.51361453589807,2.389823802225535,2021,3,2021-03
2021-03-25,4.571696758270264,Singapore Airlines,C6L.SI,1.0849862872966298,80.37632635014647,2.378454593896899,2021,3,2021-03
2021-03-26,4.530804634094238,Singapore Airlines,C6L.SI,-0.8944627419141704,79.65739005762507,2.395033938010812,2021,3,2021-03
2021-03-29,4.5389838218688965,Singapore Airlines,C6L.SI,0.1805239562330696,79.8011907295891,2.381410616181458,2021,3,2021-03
2021-03-30,4.5880537033081055,Singapore Airlines,C6L.SI,1.0810763678599011,80.6639025438375,2.379720550413662,2021,3,2021-03
2021-03-31,4.5389838218688965,Singapore Airlines,C6L.SI,-1.0695141036345834,79.8011907295891,2.3976423642779987,2021,3,2021-03
2021-04-01,4.571696758270264,Singapore Airlines,C6L.SI,0.7207105749916121,80.37632635014647,2.395191468115346,2021,4,2021-04
2021-04-05,4.571696758270264,Singapore Airlines,C6L.SI,0.0,80.37632635014647,2.371926718832665,2021,4,2021-04
2021-04-06,4.612587928771973,Singapore Airlines,C6L.SI,0.8944418815122868,81.09524587584318,2.3719115662075456,2021,4,2021-04
2021-04-07,4.661658763885498,Singapore Airlines,C6L.SI,1.0638460636692937,81.95797445691626,2.172137545217012,2021,4,2021-04
2021-04-08,4.653480529785156,Singapore Airlines,C6L.SI,-0.17543613796230373,81.81419055177692,2.1777769524834305,2021,4,2021-04
2021-04-09,4.67801570892334,Singapore Airlines,C6L.SI,0.5272436186450902,82.24555065060729,1.7883153755958618,2021,4,2021-04
2021-04-12,4.5798749923706055,Singapore Airlines,C6L.SI,-2.097913360263637,80.5201102552858,1.8298100245350999,2021,4,2021-04
2021-04-13,4.522626876831055,Singapore Airlines,C6L.SI,-1.249992972186309,79.51361453589807,1.6112062959379225,2021,4,2021-04
2021-04-14,4.498092174530029,Singapore Airlines,C6L.SI,-0.5424878719647253,79.08226282048004,1.5976626188381788,2021,4,2021-04
2021-04-15,4.3672380447387695,Singapore Airlines,C6L.SI,-2.9091028977175526,76.78167842118884,1.6940548922210488,2021,4,2021-04
